date,sym,price,size,qualifier,extime
2014-02-18,RIO.AX,70.53,36,,13:28:55.977
2014-02-18,RIO.AX,70.53,69,,13:28:55.977
2014-02-18,RIO.AX,70.53,69,,13:28:56.008
2014-02-18,RIO.AX,70.53,11,,13:28:56.008
2014-02-18,RIO.AX,70.53,702,,13:28:56.008
2014-02-18,RIO.AX,70.53,109,,13:28:56.008
2014-02-18,RIO.AX,70.53,65,,13:28:56.008
2014-02-18,RIO.AX,70.52,3,,13:28:56.445
2014-02-18,RIO.AX,70.52,36,,13:28:56.445
2014-02-18,RIO.AX,70.52,55,,13:28:56.445
2014-02-18,RIO.AX,70.52,36,,13:28:56.445
2014-02-18,RIO.AX,70.52,58,,13:28:56.445
2014-02-18,RIO.AX,70.53,69,,13:28:56.476
2014-02-18,RIO.AX,70.53,84,,13:28:56.507
2014-02-18,RIO.AX,70.53,40000,S1XT,13:29:20.063
2014-02-18,RIO.AX,70.54,9,,13:29:57.441
2014-02-18,RIO.AX,70.55,8,,13:30:05.678
2014-02-18,RIO.AX,70.54,51,,13:30:23.368
2014-02-18,RIO.AX,70.54,2,,13:30:23.368
2014-02-18,RIO.AX,70.54,69,,13:30:23.368
2014-02-18,RIO.AX,70.54,1,,13:30:23.368
2014-02-18,RIO.AX,70.54,69,,13:30:23.368
2014-02-18,RIO.AX,70.54,68,,13:30:23.368
2014-02-18,RIO.AX,70.54,195,,13:30:42.400
2014-02-18,RIO.AX,70.54,71,,13:30:49.888
2014-02-18,RIO.AX,70.55,7,,13:30:50.419
2014-02-18,RIO.AX,70.54,29,,13:30:58.468
2014-02-18,RIO.AX,70.54,130,,13:30:58.499
2014-02-18,RIO.AX,70.54,82,,13:30:58.499
2014-02-18,RIO.AX,70.54,45,,13:30:58.499
2014-02-18,RIO.AX,70.54,2,,13:30:58.499
2014-02-18,RIO.AX,70.54,40,,13:30:58.499
2014-02-18,RIO.AX,70.54,1,,13:30:58.499
2014-02-18,RIO.AX,70.54,4,,13:30:58.531
2014-02-18,RIO.AX,70.54,54,,13:30:58.531
2014-02-18,RIO.AX,70.54,1,,13:30:58.531
2014-02-18,RIO.AX,70.54,1,,13:30:58.531
2014-02-18,RIO.AX,70.53,69,,13:30:58.562
2014-02-18,RIO.AX,70.53,2,,13:30:58.562
2014-02-18,RIO.AX,70.53,50,,13:30:58.562
2014-02-18,RIO.AX,70.53,1,,13:30:58.562
2014-02-18,RIO.AX,70.53,6,,13:30:58.562
2014-02-18,RIO.AX,70.53,68,,13:30:58.562
2014-02-18,RIO.AX,70.53,77,,13:30:58.593
2014-02-18,RIO.AX,70.54,2,,13:30:58.593
2014-02-18,RIO.AX,70.52,69,,13:30:58.624
2014-02-18,RIO.AX,70.52,6,,13:30:58.624
2014-02-18,RIO.AX,70.52,36,XT,13:30:58.624
2014-02-18,RIO.AX,70.52,71,XT,13:30:58.624
2014-02-18,RIO.AX,70.52,35,,13:30:58.718
2014-02-18,RIO.AX,70.52,2,,13:30:58.718
2014-02-18,RIO.AX,70.52,2,,13:30:58.718
2014-02-18,RIO.AX,70.52,2,,13:30:58.718
2014-02-18,RIO.AX,70.52,1,,13:30:58.718
2014-02-18,RIO.AX,70.52,10,,13:30:59.498
2014-02-18,RIO.AX,70.52,2,,13:31:27.734
2014-02-18,RIO.AX,70.52,89,,13:31:27.734
2014-02-18,RIO.AX,70.52,102,NXXT,13:31:27.796
2014-02-18,RIO.AX,70.51,23,,13:31:38.186
2014-02-18,RIO.AX,70.51,4,,13:31:38.186
2014-02-18,RIO.AX,70.51,15,,13:31:38.186
2014-02-18,RIO.AX,70.51,235,,13:31:38.186
2014-02-18,RIO.AX,70.51,45,,13:31:38.186
2014-02-18,RIO.AX,70.5,825,,13:31:38.186
2014-02-18,RIO.AX,70.5,66,XT,13:31:38.186
2014-02-18,RIO.AX,70.5,6,,13:31:38.280
2014-02-18,RIO.AX,70.5,17,,13:31:38.280
2014-02-18,RIO.AX,70.5,3,,13:31:38.280
2014-02-18,RIO.AX,70.5,3,,13:31:38.280
2014-02-18,RIO.AX,70.49,38,,13:31:47.328
2014-02-18,RIO.AX,70.49,348,,13:31:47.328
2014-02-18,RIO.AX,70.49,4,,13:31:47.328
2014-02-18,RIO.AX,70.48,5,,13:31:47.328
2014-02-18,RIO.AX,70.48,109,,13:31:47.328
2014-02-18,RIO.AX,70.48,69,,13:31:47.328
2014-02-18,RIO.AX,70.48,1196,,13:31:47.328
2014-02-18,RIO.AX,70.48,231,,13:31:47.359
2014-02-18,RIO.AX,70.5,147,,13:31:47.390
2014-02-18,RIO.AX,70.49,33,,13:31:47.390
2014-02-18,RIO.AX,70.48,71,,13:31:47.390
2014-02-18,RIO.AX,70.48,93,,13:31:47.421
2014-02-18,RIO.AX,70.48,63,,13:31:47.421
2014-02-18,RIO.AX,70.48,38,,13:31:47.421
2014-02-18,RIO.AX,70.48,157,,13:31:47.421
2014-02-18,RIO.AX,70.5,753,,13:31:49.917
2014-02-18,RIO.AX,70.5,232,,13:31:49.917
2014-02-18,RIO.AX,70.5,111,,13:31:49.948
2014-02-18,RIO.AX,70.5,93,,13:31:49.948
2014-02-18,RIO.AX,70.5,69,,13:31:49.948
2014-02-18,RIO.AX,70.51,69,,13:31:49.948
2014-02-18,RIO.AX,70.51,210,,13:31:49.948
2014-02-18,RIO.AX,70.51,100,,13:31:49.948
2014-02-18,RIO.AX,70.51,200,,13:31:49.948
2014-02-18,RIO.AX,70.51,34,,13:31:49.948
2014-02-18,RIO.AX,70.51,92,,13:31:49.948
2014-02-18,RIO.AX,70.51,2,,13:31:49.948
2014-02-18,RIO.AX,70.52,5,,13:31:57.093
2014-02-18,RIO.AX,70.52,8,,13:31:57.093
2014-02-18,RIO.AX,70.52,47,,13:31:57.093
2014-02-18,RIO.AX,70.52,62,,13:31:59.121
2014-02-18,RIO.AX,70.52,2,,13:31:59.121
2014-02-18,RIO.AX,70.53,68,,13:31:59.184
2014-02-18,RIO.AX,70.53,109,,13:31:59.184
2014-02-18,RIO.AX,70.53,72,,13:31:59.184
2014-02-18,RIO.AX,70.53,73,,13:31:59.184
2014-02-18,RIO.AX,70.53,188,,13:31:59.184
2014-02-18,RIO.AX,70.53,12,,13:31:59.215
2014-02-18,RIO.AX,70.535,188,CX,13:32:02.179
2014-02-18,RIO.AX,70.53,203,,13:32:10.166
2014-02-18,RIO.AX,70.53,7,XT,13:32:10.166
2014-02-18,RIO.AX,70.53,450,,13:32:10.166
2014-02-18,RIO.AX,70.53,145,,13:32:10.166
2014-02-18,RIO.AX,70.53,152,,13:32:10.166
2014-02-18,RIO.AX,70.52,69,,13:32:10.166
2014-02-18,RIO.AX,70.52,191,,13:32:10.166
2014-02-18,RIO.AX,70.52,266,,13:32:10.166
2014-02-18,RIO.AX,70.52,69,,13:32:10.166
2014-02-18,RIO.AX,70.51,16,,13:32:53.035
2014-02-18,RIO.AX,70.51,1,,13:32:53.596
2014-02-18,RIO.AX,70.51,103,,13:32:53.596
2014-02-18,RIO.AX,70.51,146,,13:32:53.596
2014-02-18,RIO.AX,70.51,119,,13:32:53.596
2014-02-18,RIO.AX,70.51,3,,13:32:53.596
2014-02-18,RIO.AX,70.51,1,,13:32:53.596
2014-02-18,RIO.AX,70.51,3,,13:32:53.596
2014-02-18,RIO.AX,70.51,85,,13:33:29.321
2014-02-18,RIO.AX,70.51,14,,13:33:29.321
2014-02-18,RIO.AX,70.51,88,,13:33:29.352
2014-02-18,RIO.AX,70.51,97,,13:33:29.383
2014-02-18,RIO.AX,70.49,69,,13:33:34.032
2014-02-18,RIO.AX,70.49,67,,13:33:34.032
2014-02-18,RIO.AX,70.49,3,,13:33:34.032
2014-02-18,RIO.AX,70.49,3,,13:33:34.032
2014-02-18,RIO.AX,70.49,117,,13:33:34.032
2014-02-18,RIO.AX,70.49,45,,13:33:34.063
2014-02-18,RIO.AX,70.49,39,,13:33:34.063
2014-02-18,RIO.AX,70.49,115,,13:33:34.063
2014-02-18,RIO.AX,70.49,40,,13:33:34.063
2014-02-18,RIO.AX,70.49,348,,13:33:34.063
2014-02-18,RIO.AX,70.49,36,,13:33:34.063
2014-02-18,RIO.AX,70.49,65,,13:33:34.063
2014-02-18,RIO.AX,70.48,69,,13:33:34.063
2014-02-18,RIO.AX,70.48,84,,13:33:34.063
2014-02-18,RIO.AX,70.48,25,,13:33:35.654
2014-02-18,RIO.AX,70.48,54,,13:33:35.654
2014-02-18,RIO.AX,70.48,51,,13:33:35.654
2014-02-18,RIO.AX,70.48,19,,13:33:35.654
2014-02-18,RIO.AX,70.48,4,,13:33:35.654
2014-02-18,RIO.AX,70.48,36,,13:33:35.654
2014-02-18,RIO.AX,70.47,155,,13:33:35.654
2014-02-18,RIO.AX,70.48,36,,13:33:35.685
2014-02-18,RIO.AX,70.51,8,,13:33:35.748
2014-02-18,RIO.AX,70.51,69,,13:33:35.748
2014-02-18,RIO.AX,70.51,12,,13:33:35.748
2014-02-18,RIO.AX,70.51,97,,13:33:35.779
2014-02-18,RIO.AX,70.51,103,,13:33:35.779
2014-02-18,RIO.AX,70.51,72,,13:33:36.153
2014-02-18,RIO.AX,70.51,106,,13:33:36.153
2014-02-18,RIO.AX,70.51,73,,13:33:36.153
2014-02-18,RIO.AX,70.49,70,,13:33:40.178
2014-02-18,RIO.AX,70.5,51,,13:33:40.209
2014-02-18,RIO.AX,70.51,94,,13:33:44.484
2014-02-18,RIO.AX,70.49,5,,13:33:48.727
2014-02-18,RIO.AX,70.49,25,,13:33:48.727
2014-02-18,RIO.AX,70.48,36,,13:33:48.727
2014-02-18,RIO.AX,70.48,69,,13:33:48.727
2014-02-18,RIO.AX,70.48,69,,13:33:48.727
2014-02-18,RIO.AX,70.48,109,,13:33:48.727
2014-02-18,RIO.AX,70.48,66,,13:33:48.758
2014-02-18,RIO.AX,70.51,192,,13:33:48.914
2014-02-18,RIO.AX,70.51,15,,13:33:54.374
2014-02-18,RIO.AX,70.51,55,,13:33:54.561
2014-02-18,RIO.AX,70.51,5,,13:33:54.561
2014-02-18,RIO.AX,70.51,43,,13:33:54.561
2014-02-18,RIO.AX,70.51,26,,13:33:54.561
2014-02-18,RIO.AX,70.51,22,,13:33:54.593
2014-02-18,RIO.AX,70.5,100,,13:33:56.870
2014-02-18,RIO.AX,70.51,175,,13:33:56.870
2014-02-18,RIO.AX,70.51,62,,13:33:56.870
2014-02-18,RIO.AX,70.51,5,,13:33:58.992
2014-02-18,RIO.AX,70.51,109,,13:33:58.992
2014-02-18,RIO.AX,70.51,44,,13:33:58.992
2014-02-18,RIO.AX,70.51,26,,13:34:00.209
2014-02-18,RIO.AX,70.51,64,,13:34:00.209
2014-02-18,RIO.AX,70.51,109,,13:34:00.209
2014-02-18,RIO.AX,70.51,239,,13:34:00.240
2014-02-18,RIO.AX,70.51,101,,13:34:01.363
2014-02-18,RIO.AX,70.51,38,,13:34:01.363
2014-02-18,RIO.AX,70.51,102,,13:34:26.604
2014-02-18,RIO.AX,70.51,2,,13:34:26.604
2014-02-18,RIO.AX,70.48,8,,13:34:27.353
2014-02-18,RIO.AX,70.5,10,,13:34:27.540
2014-02-18,RIO.AX,70.51,4,,13:34:27.540
2014-02-18,RIO.AX,70.51,32,,13:34:27.540
2014-02-18,RIO.AX,70.51,69,,13:34:27.540
2014-02-18,RIO.AX,70.51,95,,13:34:27.540
2014-02-18,RIO.AX,70.51,104,,13:34:27.540
2014-02-18,RIO.AX,70.51,2,,13:34:32.594
2014-02-18,RIO.AX,70.51,88,,13:34:32.594
2014-02-18,RIO.AX,70.5,60,,13:34:32.625
2014-02-18,RIO.AX,70.505,48,CX,13:34:32.719
2014-02-18,RIO.AX,70.51,31,,13:34:32.781
2014-02-18,RIO.AX,70.5,1,,13:34:45.043
2014-02-18,RIO.AX,70.5,108,,13:34:45.043
2014-02-18,RIO.AX,70.5,210,,13:34:52.749
2014-02-18,RIO.AX,70.5,119,,13:34:52.749
2014-02-18,RIO.AX,70.5,141,,13:34:52.749
2014-02-18,RIO.AX,70.5,523,,13:34:52.874
2014-02-18,RIO.AX,70.5,8,,13:34:52.874
2014-02-18,RIO.AX,70.5,80,,13:34:52.874
2014-02-18,RIO.AX,70.5,41,,13:34:52.874
2014-02-18,RIO.AX,70.5,49,,13:34:52.874
2014-02-18,RIO.AX,70.5,49,,13:34:52.874
2014-02-18,RIO.AX,70.5,3,,13:34:52.874
2014-02-18,RIO.AX,70.5,26,,13:34:52.905
2014-02-18,RIO.AX,70.5,1001,,13:34:54.965
2014-02-18,RIO.AX,70.51,69,,13:34:54.965
2014-02-18,RIO.AX,70.51,76,,13:34:54.965
2014-02-18,RIO.AX,70.51,9,,13:34:54.965
2014-02-18,RIO.AX,70.5,41,,13:34:55.838
2014-02-18,RIO.AX,70.51,26,,13:34:55.869
2014-02-18,RIO.AX,70.51,6,,13:35:00.674
2014-02-18,RIO.AX,70.51,94,,13:35:00.706
2014-02-18,RIO.AX,70.5,139,,13:35:12.593
2014-02-18,RIO.AX,70.5,41,,13:35:12.624
2014-02-18,RIO.AX,70.5,130,,13:35:12.624
2014-02-18,RIO.AX,70.49,117,,13:35:12.624
2014-02-18,RIO.AX,70.49,69,,13:35:12.624
2014-02-18,RIO.AX,70.49,51,,13:35:12.624
2014-02-18,RIO.AX,70.49,45,,13:35:12.624
2014-02-18,RIO.AX,70.49,31,,13:35:12.624
2014-02-18,RIO.AX,70.5,15,,13:35:44.854
2014-02-18,RIO.AX,70.5,57,,13:35:44.947
2014-02-18,RIO.AX,70.51,8,,13:36:05.633
2014-02-18,RIO.AX,70.51,43,,13:36:05.695
2014-02-18,RIO.AX,70.5,2,XT,13:36:06.756
2014-02-18,RIO.AX,70.51,69,,13:36:06.787
2014-02-18,RIO.AX,70.51,43,CX,13:36:19.392
2014-02-18,RIO.AX,70.52,62,,13:36:19.454
2014-02-18,RIO.AX,70.52,1,,13:36:19.486
2014-02-18,RIO.AX,70.52,124,,13:36:32.465
2014-02-18,RIO.AX,70.51,42,CX,13:36:35.710
2014-02-18,RIO.AX,70.52,208,,13:36:35.741
2014-02-18,RIO.AX,70.52,53,,13:36:43.198
2014-02-18,RIO.AX,70.52,6,,13:36:43.198
2014-02-18,RIO.AX,70.52,12,,13:36:43.198
2014-02-18,RIO.AX,70.52,69,,13:36:43.198
2014-02-18,RIO.AX,70.52,79,,13:36:43.198
2014-02-18,RIO.AX,70.52,5,,13:36:43.198
2014-02-18,RIO.AX,70.52,46,,13:36:43.229
2014-02-18,RIO.AX,70.52,3,,13:36:45.600
2014-02-18,RIO.AX,70.52,26,,13:36:45.600
2014-02-18,RIO.AX,70.52,1,,13:36:45.600
2014-02-18,RIO.AX,70.52,90,CX,13:36:51.653
2014-02-18,RIO.AX,70.53,8,,13:36:59.765
2014-02-18,RIO.AX,70.53,79,,13:36:59.765
2014-02-18,RIO.AX,70.51,171,,13:37:06.535
2014-02-18,RIO.AX,70.51,1,,13:37:06.535
2014-02-18,RIO.AX,70.51,229,,13:37:06.535
2014-02-18,RIO.AX,70.51,468,,13:37:06.535
2014-02-18,RIO.AX,70.51,132,,13:37:06.535
2014-02-18,RIO.AX,70.52,34,,13:37:06.785
2014-02-18,RIO.AX,70.52,68,,13:37:07.347
2014-02-18,RIO.AX,70.52,50,,13:37:08.595
2014-02-18,RIO.AX,70.52,20,,13:37:08.626
2014-02-18,RIO.AX,70.51,49,,13:37:08.719
2014-02-18,RIO.AX,70.51,77,,13:37:08.719
2014-02-18,RIO.AX,70.51,1,,13:37:08.719
2014-02-18,RIO.AX,70.51,6,,13:37:08.719
2014-02-18,RIO.AX,70.51,45,,13:37:08.719
2014-02-18,RIO.AX,70.51,37,,13:37:08.719
2014-02-18,RIO.AX,70.51,231,,13:37:08.719
2014-02-18,RIO.AX,70.51,4,,13:37:08.751
2014-02-18,RIO.AX,70.51,5,,13:37:08.751
2014-02-18,RIO.AX,70.51,468,,13:37:08.751
2014-02-18,RIO.AX,70.505,78,NXXT,13:37:10.373
2014-02-18,RIO.AX,70.51,77,,13:37:13.368
2014-02-18,RIO.AX,70.51,1,,13:37:16.114
2014-02-18,RIO.AX,70.515,24,NXXT,13:37:28.407
2014-02-18,RIO.AX,70.515,20,NXXT,13:37:28.750
2014-02-18,RIO.AX,70.52,70,,13:37:29.748
2014-02-18,RIO.AX,70.51,1,,13:37:32.868
2014-02-18,RIO.AX,70.51,10,,13:37:32.868
2014-02-18,RIO.AX,70.51,102,,13:37:32.868
2014-02-18,RIO.AX,70.51,161,,13:37:32.868
2014-02-18,RIO.AX,70.51,1,,13:37:32.868
2014-02-18,RIO.AX,70.51,1,,13:37:32.868
2014-02-18,RIO.AX,70.51,3,,13:37:32.868
2014-02-18,RIO.AX,70.51,53,,13:37:32.868
2014-02-18,RIO.AX,70.52,2,XT,13:37:39.046
2014-02-18,RIO.AX,70.52,8,,13:37:39.046
2014-02-18,RIO.AX,70.52,131,,13:37:39.046
2014-02-18,RIO.AX,70.51,5,,13:37:57.360
2014-02-18,RIO.AX,70.51,102,,13:37:57.360
2014-02-18,RIO.AX,70.51,3,,13:37:57.391
2014-02-18,RIO.AX,70.51,54,,13:37:57.391
2014-02-18,RIO.AX,70.51,380,,13:37:57.391
2014-02-18,RIO.AX,70.51,1,,13:37:57.391
2014-02-18,RIO.AX,70.51,1,,13:37:57.391
2014-02-18,RIO.AX,70.51,2,,13:37:57.391
2014-02-18,RIO.AX,70.51,3,,13:37:57.391
2014-02-18,RIO.AX,70.51,3,,13:37:57.391
2014-02-18,RIO.AX,70.51,3,,13:37:57.391
2014-02-18,RIO.AX,70.51,2,,13:37:57.391
2014-02-18,RIO.AX,70.51,1,,13:37:57.391
2014-02-18,RIO.AX,70.51,44,,13:37:57.423
2014-02-18,RIO.AX,70.51,1,,13:37:57.423
2014-02-18,RIO.AX,70.51,2,,13:37:57.423
2014-02-18,RIO.AX,70.51,1,,13:37:57.423
2014-02-18,RIO.AX,70.52,1952,,13:38:05.379
2014-02-18,RIO.AX,70.52,190,,13:38:05.379
2014-02-18,RIO.AX,70.52,5,,13:38:05.379
2014-02-18,RIO.AX,70.52,190,,13:38:05.379
2014-02-18,RIO.AX,70.52,54,,13:38:05.379
2014-02-18,RIO.AX,70.52,48,,13:38:05.410
2014-02-18,RIO.AX,70.52,238,,13:38:05.753
2014-02-18,RIO.AX,70.52,107,,13:38:05.753
2014-02-18,RIO.AX,70.52,102,,13:38:05.753
2014-02-18,RIO.AX,70.51,169,,13:38:21.821
2014-02-18,RIO.AX,70.51,26,,13:38:21.821
2014-02-18,RIO.AX,70.51,200,,13:38:21.821
2014-02-18,RIO.AX,70.51,3,,13:38:21.821
2014-02-18,RIO.AX,70.51,69,,13:38:21.821
2014-02-18,RIO.AX,70.51,45,,13:38:21.821
2014-02-18,RIO.AX,70.5,532,,13:38:21.821
2014-02-18,RIO.AX,70.5,15,,13:38:21.821
2014-02-18,RIO.AX,70.5,3,,13:38:21.821
2014-02-18,RIO.AX,70.5,5,,13:38:21.821
2014-02-18,RIO.AX,70.5,125,,13:38:21.821
2014-02-18,RIO.AX,70.5,4,,13:38:21.821
2014-02-18,RIO.AX,70.5,4,,13:38:21.821
2014-02-18,RIO.AX,70.5,45,,13:38:21.852
2014-02-18,RIO.AX,70.5,69,,13:38:21.852
2014-02-18,RIO.AX,70.5,109,,13:38:21.852
2014-02-18,RIO.AX,70.5,200,,13:38:21.852
2014-02-18,RIO.AX,70.5,25,,13:38:21.852
2014-02-18,RIO.AX,70.5,69,,13:38:21.852
2014-02-18,RIO.AX,70.5,884,,13:38:21.977
2014-02-18,RIO.AX,70.5,89,,13:38:21.977
2014-02-18,RIO.AX,70.5,92,,13:38:21.977
2014-02-18,RIO.AX,70.5,91,,13:38:22.008
2014-02-18,RIO.AX,70.51,69,,13:38:22.008
2014-02-18,RIO.AX,70.52,77,,13:38:22.008
2014-02-18,RIO.AX,70.52,109,,13:38:22.008
2014-02-18,RIO.AX,70.52,105,,13:38:22.008
2014-02-18,RIO.AX,70.5,2,,13:38:23.287
2014-02-18,RIO.AX,70.5,106,,13:38:23.381
2014-02-18,RIO.AX,70.5,256,,13:38:25.003
2014-02-18,RIO.AX,70.5,54,,13:38:25.003
2014-02-18,RIO.AX,70.51,69,,13:38:25.003
2014-02-18,RIO.AX,70.52,69,,13:38:25.003
2014-02-18,RIO.AX,70.52,109,,13:38:25.003
2014-02-18,RIO.AX,70.52,48,,13:38:25.003
2014-02-18,RIO.AX,70.52,324,,13:38:25.003
2014-02-18,RIO.AX,70.5,112,,13:38:25.253
2014-02-18,RIO.AX,70.5,99,,13:38:25.440
2014-02-18,RIO.AX,70.51,4,,13:38:25.440
2014-02-18,RIO.AX,70.51,2,,13:38:25.440
2014-02-18,RIO.AX,70.5,22,,13:38:34.239
2014-02-18,RIO.AX,70.51,26,,13:38:34.332
2014-02-18,RIO.AX,70.52,72,,13:38:34.363
2014-02-18,RIO.AX,70.505,344,CX,13:38:43.505
2014-02-18,RIO.AX,70.505,352,CX,13:38:43.661
2014-02-18,RIO.AX,70.505,358,CX,13:38:43.723
2014-02-18,RIO.AX,70.505,353,CX,13:38:43.817
2014-02-18,RIO.AX,70.505,339,CX,13:38:43.911
2014-02-18,RIO.AX,70.505,10,CX,13:38:44.004
2014-02-18,RIO.AX,70.51,34,,13:38:44.035
2014-02-18,RIO.AX,70.52,101,,13:38:44.035
2014-02-18,RIO.AX,70.52,31,,13:38:44.035
2014-02-18,RIO.AX,70.52,10,,13:38:44.035
2014-02-18,RIO.AX,70.52,131,,13:38:44.035
2014-02-18,RIO.AX,70.52,26,,13:38:44.035
2014-02-18,RIO.AX,70.5,1,,13:38:48.185
2014-02-18,RIO.AX,70.5,3,,13:38:48.185
2014-02-18,RIO.AX,70.5,69,,13:38:48.185
2014-02-18,RIO.AX,70.5,162,,13:38:48.185
2014-02-18,RIO.AX,70.5,65,,13:38:48.185
2014-02-18,RIO.AX,70.5,193,,13:38:48.185
2014-02-18,RIO.AX,70.5,7,,13:38:48.185
2014-02-18,RIO.AX,70.52,37,,13:39:00.603
2014-02-18,RIO.AX,70.52,31,,13:39:00.634
2014-02-18,RIO.AX,70.52,2,,13:39:00.634
2014-02-18,RIO.AX,70.52,134,,13:39:00.634
2014-02-18,RIO.AX,70.52,33,,13:39:00.665
2014-02-18,RIO.AX,70.5,250,,13:39:08.528
2014-02-18,RIO.AX,70.52,89,,13:39:11.055
2014-02-18,RIO.AX,70.52,2,,13:39:11.055
2014-02-18,RIO.AX,70.52,2,,13:39:11.055
2014-02-18,RIO.AX,70.52,141,,13:39:11.055
2014-02-18,RIO.AX,70.52,14,,13:39:24.034
2014-02-18,RIO.AX,70.52,12,,13:39:25.407
2014-02-18,RIO.AX,70.52,93,,13:39:25.438
2014-02-18,RIO.AX,70.52,5,,13:39:25.438
2014-02-18,RIO.AX,70.52,93,,13:39:25.438
2014-02-18,RIO.AX,70.51,45,,13:39:30.898
2014-02-18,RIO.AX,70.51,1,,13:39:31.428
2014-02-18,RIO.AX,70.51,2,,13:39:31.428
2014-02-18,RIO.AX,70.52,71,,13:39:42.192
2014-02-18,RIO.AX,70.52,59,,13:39:42.192
2014-02-18,RIO.AX,70.52,3,,13:39:42.192
2014-02-18,RIO.AX,70.52,7,,13:39:47.590
2014-02-18,RIO.AX,70.52,8,,13:39:47.621
2014-02-18,RIO.AX,70.52,72,,13:39:47.621
2014-02-18,RIO.AX,70.51,67,,13:39:47.652
2014-02-18,RIO.AX,70.52,160,,13:39:47.746
2014-02-18,RIO.AX,70.52,41,,13:39:47.746
2014-02-18,RIO.AX,70.52,41,,13:39:48.058
2014-02-18,RIO.AX,70.5,157,,13:40:13.923
2014-02-18,RIO.AX,70.5,16,,13:40:13.923
2014-02-18,RIO.AX,70.53,27,,13:41:04.217
2014-02-18,RIO.AX,70.53,3,,13:41:04.217
2014-02-18,RIO.AX,70.53,69,,13:41:04.217
2014-02-18,RIO.AX,70.53,15,,13:41:04.217
2014-02-18,RIO.AX,70.53,120,,13:41:18.320
2014-02-18,RIO.AX,70.53,91,,13:41:31.393
2014-02-18,RIO.AX,70.53,112,,13:41:45.495
2014-02-18,RIO.AX,70.53,86,,13:41:52.546
2014-02-18,RIO.AX,70.51,4,,13:42:00.939
2014-02-18,RIO.AX,70.52,8,,13:42:05.681
2014-02-18,RIO.AX,70.52,4,,13:42:05.775
2014-02-18,RIO.AX,70.52,40,,13:42:05.806
2014-02-18,RIO.AX,70.53,107,,13:42:09.644
2014-02-18,RIO.AX,70.53,114,,13:42:24.776
2014-02-18,RIO.AX,70.52,56,,13:42:30.142
2014-02-18,RIO.AX,70.52,200,,13:42:33.949
2014-02-18,RIO.AX,70.52,96,,13:42:35.852
2014-02-18,RIO.AX,70.52,432,XT,13:42:36.226
2014-02-18,RIO.AX,70.515,41,CX,13:42:46.897
2014-02-18,RIO.AX,70.52,33,,13:42:46.959
2014-02-18,RIO.AX,70.52,1,,13:42:53.230
2014-02-18,RIO.AX,70.515,41,CX,13:42:54.978
2014-02-18,RIO.AX,70.52,46,,13:42:55.040
2014-02-18,RIO.AX,70.52,109,,13:43:01.030
2014-02-18,RIO.AX,70.52,70,,13:43:01.405
2014-02-18,RIO.AX,70.52,4,,13:43:02.122
2014-02-18,RIO.AX,70.52,60,,13:43:02.653
2014-02-18,RIO.AX,70.52,13,,13:43:02.684
2014-02-18,RIO.AX,70.52,10,,13:43:02.684
2014-02-18,RIO.AX,70.52,57,,13:43:02.684
2014-02-18,RIO.AX,70.52,41,,13:43:04.431
2014-02-18,RIO.AX,70.52,29,,13:43:04.431
2014-02-18,RIO.AX,70.52,73,,13:43:09.704
2014-02-18,RIO.AX,70.515,209,CX,13:43:10.110
2014-02-18,RIO.AX,70.52,19,,13:43:10.172
2014-02-18,RIO.AX,70.52,45,,13:43:10.203
2014-02-18,RIO.AX,70.52,300,,13:43:10.203
2014-02-18,RIO.AX,70.52,3,,13:43:10.203
2014-02-18,RIO.AX,70.52,7,XT,13:43:10.203
2014-02-18,RIO.AX,70.52,5,,13:43:10.203
2014-02-18,RIO.AX,70.52,23,,13:43:10.203
2014-02-18,RIO.AX,70.52,2,,13:43:12.356
2014-02-18,RIO.AX,70.51,11,,13:43:30.889
2014-02-18,RIO.AX,70.51,172,,13:43:30.889
2014-02-18,RIO.AX,70.51,40,,13:43:30.889
2014-02-18,RIO.AX,70.51,1,,13:43:30.889
2014-02-18,RIO.AX,70.51,2,,13:43:30.889
2014-02-18,RIO.AX,70.51,93,,13:43:30.889
2014-02-18,RIO.AX,70.51,16,,13:43:30.889
2014-02-18,RIO.AX,70.51,176,,13:43:32.730
2014-02-18,RIO.AX,70.51,45,,13:43:32.730
2014-02-18,RIO.AX,70.51,119,,13:43:32.730
2014-02-18,RIO.AX,70.51,205,,13:43:37.378
2014-02-18,RIO.AX,70.51,83,,13:43:37.378
2014-02-18,RIO.AX,70.51,315,,13:43:37.378
2014-02-18,RIO.AX,70.51,111,,13:43:37.378
2014-02-18,RIO.AX,70.51,392,,13:43:37.378
2014-02-18,RIO.AX,70.51,45,,13:43:37.378
2014-02-18,RIO.AX,70.51,7,,13:43:37.378
2014-02-18,RIO.AX,70.51,19,,13:43:37.378
2014-02-18,RIO.AX,70.51,5,,13:43:37.378
2014-02-18,RIO.AX,70.51,256,,13:43:37.378
2014-02-18,RIO.AX,70.51,7,,13:43:37.378
2014-02-18,RIO.AX,70.51,2,,13:43:37.378
2014-02-18,RIO.AX,70.51,3,,13:43:37.378
2014-02-18,RIO.AX,70.51,2,,13:43:37.378
2014-02-18,RIO.AX,70.51,3,,13:43:37.410
2014-02-18,RIO.AX,70.51,3,,13:43:37.410
2014-02-18,RIO.AX,70.51,2,,13:43:37.410
